Id,Артикул,Название товара,Цвет,Размер,Превью фотография товара,Вторая фотография товара в скролле,Третья фотография в скролле,Высота,Ширина,Объем,Диаметр,Комплектация / Информация о размере,Материал,Состав,Детали,Коллекция,Аромат,Offer ID,URL товара,Тип товара,Источник
1251,KD-PD-11896,Дорожка Чаепитие,синий,165х45 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a26d3a1d5c18_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c702147151_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a0c7021ac1e2_big.jpg,165 см,45 см,null,null,null,сатин,100% сатин,null,Стихи,null,1768,https://kultura-doma.ru/product/dorozhka-chaepitie,table_runner,master_catalog
1252,KD-PD-11669,Комплект постельного белья Тихий сон,белый,Кинг-сайз (220х240 см),https://kultura-doma.ru/public/src/images/gallery/catalog/69b3c0b4d7053_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69b3c0b6315b9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69b3c0b66e229_big.jpg,220 см,240 см,null,null,null,сатин,100% сатин,null,Стихи,null,1664,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-tihiy-son,bedding_set,master_catalog
1253,KD-PD-11645,Салфетка Чаепитие,белый,42x42 см,https://kultura-doma.ru/public/src/images/gallery/catalog/69c10ade976d8_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69c10a9d81c00_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43d8445a362_big.jpg,42 см,42 см,null,null,null,сатин,100% сатин,null,Стихи,null,1710,https://kultura-doma.ru/product/salfetka-s-vyshivkoy-chaepitie,napkin,master_catalog
1254,KD-PD-12144,Салфетка Чаепитие,синий,43х43 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3e899982fa4_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a1062ceb4ca5_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a10643a06528_big.jpg,43 см,43 см,null,null,null,сатин,100% сатин,null,Стихи,null,1769,https://kultura-doma.ru/product/salfetka-chaepitie,napkin,master_catalog
1255,KD-PD-11413,Чайная пара Чаепитие,белый,null,https://kultura-doma.ru/public/src/images/gallery/catalog/698f406cd7dbd_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/698f406d262f7_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a394b1ce0927_big.jpg,null,null,250 мл,null,"Кружка 1 шт, блюдце 1 шт",костяной фарфор,100% костяной фарфор,null,Стихи,null,1530,https://kultura-doma.ru/product/chaynaya-para-chaepitie,tea_pair,master_catalog
1256,KD-PD-10413,Дорожка Тайны острова Буян,голубой,50х180 см,https://kultura-doma.ru/public/src/images/gallery/catalog/69f1d16cb6e9a_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e67a853d969_big.jpg,null,50 см,180 см,null,null,null,сатин,100% сатин,null,Тайна острова Буяна,null,1285,https://kultura-doma.ru/product/dorozhka-tayny-ostrova-buyan,table_runner,master_catalog
1257,KD-PD-10375,Комплект постельного белья Тайна острова Буяна,голубой,Кинг-сайз (220х240 см),https://kultura-doma.ru/public/src/images/gallery/catalog/69b3ce485dc4b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3012b3dc349_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a3012b42c2d2_big.jpg,220 см,240 см,null,null,null,null,null,null,Тайна острова Буяна,null,1671,https://kultura-doma.ru/product/komplekt-postel-nogo-bel-ya-tayna-ostrova-buyana,bedding_set,master_catalog
1258,KD-PD-10260,Кружка Тайны острова Буяна,белый,null,https://kultura-doma.ru/public/src/images/gallery/catalog/68f65790028a8_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e75f9b8f17a_big.jpg,null,null,null,450 мл,null,null,костяной фарфор,100% костяной фарфор,null,Тайна острова Буяна,null,1284,https://kultura-doma.ru/product/kruzhka-tayny-ostrova-buyana,mug,master_catalog
1259,KD-PD-10581,Плейсмат Тайны острова Буяна,голубой,40х50 см,https://kultura-doma.ru/public/src/images/gallery/catalog/69f1d17ef31e6_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e67a439e4dc_big.jpg,null,40 см,50 см,null,null,null,сатин,100% сатин,null,Тайна острова Буяна,null,1283,https://kultura-doma.ru/product/pleysmat-tayny-ostrova-buyana,placemat,master_catalog
1260,KD-PD-10597,Подушка декоративная Тайна острова Буяна,бежевый,40х40 см,https://kultura-doma.ru/public/src/images/gallery/catalog/69e5d81fb0f8c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e61c811c8da_big.jpg,null,40 см,40 см,null,null,null,null,null,null,Тайна острова Буяна,null,1281,https://kultura-doma.ru/product/podushka-dekorativnaya-tayny-ostrova-buyana,decorative_pillow,master_catalog
1261,KD-PD-10598,Подушка декоративная Тайны острова Буяна,голубой,30х90 см,https://kultura-doma.ru/public/src/images/gallery/catalog/69f1d18162bd5_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e762e4e5cb9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e679fddbec3_big.jpg,30 см,90 см,null,null,null,бархат,null,null,Тайна острова Буяна,null,1282,https://kultura-doma.ru/product/podushka-dekorativnaya-tayny-ostrova-buyana-1282,decorative_pillow,master_catalog
1262,KD-PD-10565,Салфетка Тайны острова Буяна,белый,45х45 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43d3f7abdc3_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e679881466c_big.jpg,null,45 см,45 см,null,null,null,сатин,100% сатин,null,Тайна острова Буяна,null,1280,https://kultura-doma.ru/product/salfetka-tayny-ostrova-buyana,napkin,master_catalog
1263,KD-PD-10981,Свеча с ароматом Древесный табак Тайны острова Буяна,белый,"12,5х16 см",https://kultura-doma.ru/public/src/images/gallery/catalog/6978c59a6fa8e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69ca2f7634eed_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f7fb56d316_big.jpg,null,null,null,null,null,воск кокосовый,null,null,Тайна острова Буяна,с ароматом Древесный табак Тайны острова Буяна,1456,https://kultura-doma.ru/product/aromasvecha-bogatyr-svetlyy-v-keramicheskom-podsvechnike-s-kryshkoy-aromat-drevesnyy-tabak,candle,master_catalog
1264,KD-PD-10980,Свеча с ароматом Уд Тайны острова Буяна,белый,11х16 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f809fd6922_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69c2479438522_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a5f80a01d866_big.jpg,null,null,null,null,null,воск кокосовый,null,null,Тайна острова Буяна,с ароматом Уд Тайны острова Буяна,1455,https://kultura-doma.ru/product/aromasvecha-kupol-temnaya-v-keramicheskom-podsvechnike-s-kryshkoy-aromat-ud,candle,master_catalog
1265,KD-PD-10259,Тарелка десертная Тайны острова Буяна,белый,null,https://kultura-doma.ru/public/src/images/gallery/catalog/6a60949bd1bd9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e6795f54b40_big.jpg,null,null,null,null,null,Тарелка 1 шт,фарфор,100% фарфор,null,Тайна острова Буяна,null,1279,https://kultura-doma.ru/product/tarelka-desertnaya-tayny-ostrova-buyana,dessert_plate,master_catalog
1266,KD-PD-10258,Чайная пара Тайны острова Буяна,белый,null,https://kultura-doma.ru/public/src/images/gallery/catalog/69007dfeb92de_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68e75f7d4b1df_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/69007e00b292f_big.jpg,null,null,250 мл,null,"Кружка 1 шт, блюдце 1 шт",костяной фарфор,100% костяной фарфор,null,Тайна острова Буяна,null,1277,https://kultura-doma.ru/product/chaynaya-para-tayny-ostrova-buyana,tea_pair,master_catalog
1267,KD-PD-9718,Игра домино Текстура,бежевый,"19,5х19,5 см",https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375aa6eaed_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375ab2355c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375ac308d6_big.jpg,"19,5 см","19,5 см",null,null,null,натуральная кожа,null,null,Текстура,null,382,https://kultura-doma.ru/product/igra-domino-tekstura,other,master_catalog
1268,KD-PD-9719,Игра домино Текстура,черный,"19,5х19,5 см",https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375af70c8c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375af053ff_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375aea342c_big.jpg,"19,5 см","19,5 см",null,null,null,натуральная кожа,null,null,Текстура,null,383,https://kultura-doma.ru/product/igra-domino-tekstura-383,other,master_catalog
1269,KD-PD-8768,Игра крестики - нолики Текстура,черный,18х18 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374d62377f_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374d4b3831_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374d66f135_big.jpg,18 см,18 см,null,null,null,натуральная кожа,null,null,Текстура,null,378,https://kultura-doma.ru/product/igra-krestiki---noliki-tekstura,other,master_catalog
1270,KD-PD-8769,Игра крестики - нолики Текстура,бежевый,18х18 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374d911192_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374d88ca9d_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374da090e0_big.jpg,18 см,18 см,null,null,null,натуральная кожа,null,null,Текстура,null,379,https://kultura-doma.ru/product/igra-krestiki---noliki-tekstura-379,other,master_catalog
1271,KD-PD-8770,Игра шашки Текстура,черный,43х43 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374dca3f1b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374dc0d590_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374dc5977b_big.jpg,43 см,43 см,null,null,null,натуральная кожа,null,null,Текстура,null,380,https://kultura-doma.ru/product/igra-shashki-tekstura,other,master_catalog
1272,KD-PD-8771,Игра шашки Текстура,бежевый,43х43 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374e02ae19_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374dfdefdc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374e0c1c13_big.jpg,43 см,43 см,null,null,null,натуральная кожа,null,null,Текстура,null,381,https://kultura-doma.ru/product/igra-shashki-tekstura-381,other,master_catalog
1273,KD-PD-8783,Конверт для приборов Текстура,черный,26х7х6 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43750a1391b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43750942cc3_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43750a50eff_big.jpg,26 см,7 см,null,null,null,натуральная кожа,null,null,Текстура,null,545,https://kultura-doma.ru/product/konvert-dlya-priborov-tekstura,other,master_catalog
1274,KD-PD-8784,Конверт для приборов Текстура,коричневый,26х7х6 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43750e0d50d_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43750e45c84_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375108ef3d_big.jpg,26 см,7 см,null,null,null,натуральная кожа,null,null,Текстура,null,546,https://kultura-doma.ru/product/konvert-dlya-priborov-tekstura-546,other,master_catalog
1275,KD-PD-8785,Конверт для приборов Текстура,бежевый,26х7х6 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375131e136_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43751395c28_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375135e92b_big.jpg,26 см,7 см,null,null,null,натуральная кожа,null,null,Текстура,null,547,https://kultura-doma.ru/product/konvert-dlya-priborov-tekstura-547,other,master_catalog
1276,KD-PD-8765,Корзина Текстура,коричневый,25х10х5 см,https://kultura-doma.ru/public/src/images/gallery/catalog/689209814dad6_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68b99b6eca2ab_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68b99b76b5837_big.jpg,25 см,10 см,null,null,null,натуральная кожа,null,null,Текстура,null,370,https://kultura-doma.ru/product/korzina-tekstura-370,other,master_catalog
1277,KD-PD-8766,Корзина Текстура,черный,18х18х43 см,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374d0b98ff_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374cf781d5_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374d102510_big.jpg,18 см,18 см,null,null,null,натуральная кожа,null,null,Текстура,null,371,https://kultura-doma.ru/product/korzina-tekstura-371,other,master_catalog
1278,KD-PD-8762,Набор для ванной Текстура,черный,"стакан для щеток 8х12 см, стакан для палочек 11,5х18 см, дозатор 19х9 см",https://kultura-doma.ru/public/src/images/gallery/catalog/6a47be3c1cd3e_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a47be3d37257_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a47be3c9bea0_big.jpg,8 см,12 см,null,null,null,натуральная кожа,null,null,Текстура,null,604,https://kultura-doma.ru/product/nabor-dlya-vannoy-tekstura,other,master_catalog
1279,KD-PD-8763,Набор для ванной Текстура,коричневый,null,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374c8b6e7c_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374c979742_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374c93ea6e_big.jpg,null,null,null,null,null,натуральная кожа,null,null,Текстура,null,605,https://kultura-doma.ru/product/nabor-dlya-vannoy-tekstura-605,other,master_catalog
1280,KD-PD-8772,Набор колец Текстура,черный,"5х5х4,5 см",https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374e283cc8_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374e24ba9d_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374e2bd474_big.jpg,5 см,5 см,null,null,null,натуральная кожа,null,null,Текстура,null,542,https://kultura-doma.ru/product/nabor-kolec-tekstura,other,master_catalog
